step,return,config
20816,0.0,PPO-MLP / MiniGrid-MemoryS7
20864,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
20872,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
20872,0.0,PPO-MLP / MiniGrid-MemoryS7
20936,0.0,PPO-MLP / MiniGrid-MemoryS7
20984,0.9522448979591837,PPO-MLP / MiniGrid-MemoryS7
20984,0.0,PPO-MLP / MiniGrid-MemoryS7
21048,0.9522448979591837,PPO-MLP / MiniGrid-MemoryS7
21072,0.0,PPO-MLP / MiniGrid-MemoryS7
21104,0.0,PPO-MLP / MiniGrid-MemoryS7
21128,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
21144,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
21192,0.0,PPO-MLP / MiniGrid-MemoryS7
21232,0.9559183673469388,PPO-MLP / MiniGrid-MemoryS7
21256,0.0,PPO-MLP / MiniGrid-MemoryS7
21256,0.0,PPO-MLP / MiniGrid-MemoryS7
21296,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
21296,0.0,PPO-MLP / MiniGrid-MemoryS7
21320,0.8493877551020408,PPO-MLP / MiniGrid-MemoryS7
21360,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
21360,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
21360,0.5187755102040816,PPO-MLP / MiniGrid-MemoryS7
21392,0.0,PPO-MLP / MiniGrid-MemoryS7
21408,0.0,PPO-MLP / MiniGrid-MemoryS7
21432,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
21448,0.0,PPO-MLP / MiniGrid-MemoryS7
21448,0.963265306122449,PPO-MLP / MiniGrid-MemoryS7
21464,0.0,PPO-MLP / MiniGrid-MemoryS7
21472,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
21472,0.0,PPO-MLP / MiniGrid-MemoryS7
21496,0.0,PPO-MLP / MiniGrid-MemoryS7
21536,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
21560,0.963265306122449,PPO-MLP / MiniGrid-MemoryS7
21616,0.0,PPO-MLP / MiniGrid-MemoryS7
21616,0.0,PPO-MLP / MiniGrid-MemoryS7
21664,0.0,PPO-MLP / MiniGrid-MemoryS7
21680,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
21704,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
21728,0.926530612244898,PPO-MLP / MiniGrid-MemoryS7
21728,0.0,PPO-MLP / MiniGrid-MemoryS7
21744,0.0,PPO-MLP / MiniGrid-MemoryS7
21760,0.0,PPO-MLP / MiniGrid-MemoryS7
21792,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
21808,0.0,PPO-MLP / MiniGrid-MemoryS7
21824,0.8310204081632653,PPO-MLP / MiniGrid-MemoryS7
21824,0.0,PPO-MLP / MiniGrid-MemoryS7
21840,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
21872,0.0,PPO-MLP / MiniGrid-MemoryS7
